,agic_sortid,taxable_year,agic,county,all_returns,all_joint_returns,all_taxable_returns,dependents_on_returns,adjusted_gross_income,tax_assessed
12137,26,2009,"1,000,000 and over",Colusa,12,10,12,,22858000,2215000
12138,5,2009,"9,000 to 11,999",Colusa,460,106,67,452,4843000,4000
12139,16,2006,"60,000 to 69,999",Colusa,343,262,320,394,22219000,418000
12140,20,2011,"100,000 to 149,999",Colusa,371,301,368,337,44449000,1788000
12141,3,2012,"3,000 to 5,999",Colusa,359,44,94,112,1655000,2000
12142,1,2016,Zero and Deficit,Colusa,151,52,,66,-21077000,1000
12143,13,2003,"35,000 to 39,999",Colusa,432,264,253,528,16138000,156000
12144,11,2012,"27,000 to 29,999",Colusa,430,177,115,790,12257000,36000
12145,17,2009,"70,000 to 79,999",Colusa,274,217,271,328,20518000,532000
12146,15,2010,"50,000 to 59,999",Colusa,492,326,478,664,26864000,489000
12147,1,2012,Zero and Deficit,Colusa,163,65,,54,-16998000,0
12148,3,2015,"3,000 to 5,999",Colusa,342,25,79,70,1562000,1000
12149,23,2015,"300,000 to 399,999",Colusa,58,43,58,38,20030000,1480000
12150,26,2006,"1,000,000 and over",Colusa,,,,,33925000,3361000
12151,3,2004,"3,000 to 5,999",Colusa,415,55,137,127,1926000,2000
12152,20,2016,"100,000 to 149,999",Colusa,516,436,515,576,61553000,2293000
12153,19,2006,"90,000 to 99,999",Colusa,168,143,164,185,15942000,491000
12154,1,2007,Zero and Deficit,Colusa,125,60,,61,-7687000,1000
12155,11,2005,"27,000 to 29,999",Colusa,362,162,150,466,10286000,65000
12156,6,2016,"12,000 to 14,999",Colusa,443,72,88,282,5989000,6000
12157,18,2011,"80,000 to 89,999",Colusa,205,166,201,236,17319000,435000
12158,10,2003,"24,000 to 26,999",Colusa,419,194,148,550,10659000,50000
12159,13,2015,"35,000 to 39,999",Colusa,583,244,247,861,21842000,137000
12160,19,2003,"90,000 to 99,999",Colusa,128,107,128,98,12162000,458000
12161,23,2005,"300,000 to 399,999",Colusa,27,17,27,14,9161000,688000
12162,25,2003,"500,000 to 999,999",Colusa,14,11,14,,9788000,814000
12163,24,2014,"400,000 to 499,999",Colusa,25,22,25,25,10925000,852000
12164,2,2006,"1 to 2,999",Colusa,249,23,17,70,389000,0
12165,9,2009,"21,000 to 23,999",Colusa,507,185,164,824,11384000,34000
12166,4,2011,"6,000 to 8,999",Colusa,508,72,102,308,3778000,4000
12167,21,2013,"150,000 to 199,999",Colusa,182,151,181,186,31093000,1629000
12168,1,2010,Zero and Deficit,Colusa,186,69,,75,-18919000,0
12169,1,2014,Zero and Deficit,Colusa,109,50,,49,-14893000,2000
12170,10,2005,"24,000 to 26,999",Colusa,475,224,164,655,12105000,54000
12171,18,2010,"80,000 to 89,999",Colusa,200,166,199,217,16988000,516000
12172,12,2011,"30,000 to 34,999",Colusa,683,314,206,1296,22123000,96000
12173,16,2004,"60,000 to 69,999",Colusa,304,235,298,328,19672000,428000
12174,22,2016,"200,000 to 299,999",Colusa,122,100,122,97,28681000,1802000
12175,12,2013,"30,000 to 34,999",Colusa,656,282,221,1072,21296000,94000
12176,2,2015,"1 to 2,999",Colusa,216,22,,35,373000,0
12177,2,2010,"1 to 2,999",Colusa,280,41,,91,396000,0
12178,24,2003,"400,000 to 499,999",Colusa,,,,,2812000,221000
12179,26,2013,"1,000,000 and over",Colusa,19,14,19,,43824000,5008000
12180,21,2009,"150,000 to 199,999",Colusa,138,113,138,141,23715000,1386000
12181,22,2005,"200,000 to 299,999",Colusa,59,47,59,51,14065000,985000
12182,21,2014,"150,000 to 199,999",Colusa,170,132,170,149,29034000,1592000
12183,8,2009,"18,000 to 20,999",Colusa,488,180,147,746,9513000,20000
12184,18,2009,"80,000 to 89,999",Colusa,216,180,216,239,18211000,559000
12185,6,2013,"12,000 to 14,999",Colusa,512,113,112,416,6931000,7000
12186,3,2007,"3,000 to 5,999",Colusa,393,47,120,126,1791000,1000
12187,5,2006,"9,000 to 11,999",Colusa,468,109,66,411,4922000,3000
12188,15,2012,"50,000 to 59,999",Colusa,543,342,370,864,29809000,356000
12189,13,2005,"35,000 to 39,999",Colusa,496,291,258,676,18514000,156000
12190,21,2012,"150,000 to 199,999",Colusa,142,110,140,112,24088000,1300000
12191,3,2009,"3,000 to 5,999",Colusa,415,56,99,220,1889000,3000
12192,22,2010,"200,000 to 299,999",Colusa,127,103,125,126,31300000,2133000
12193,12,2004,"30,000 to 34,999",Colusa,554,303,253,740,17937000,132000
12194,7,2013,"15,000 to 17,999",Colusa,404,94,125,414,6638000,9000
12195,8,2003,"18,000 to 20,999",Colusa,530,200,181,604,10321000,31000
12196,9,2007,"21,000 to 23,999",Colusa,526,186,153,747,11853000,33000
12197,3,2008,"3,000 to 5,999",Colusa,341,36,83,127,1536000,1000
12198,23,2013,"300,000 to 399,999",Colusa,49,39,49,47,17053000,1244000
12199,11,2016,"27,000 to 29,999",Colusa,406,127,156,428,11580000,51000
12200,17,2012,"70,000 to 79,999",Colusa,273,215,259,292,20492000,425000
12201,20,2003,"100,000 to 149,999",Colusa,273,237,272,288,32445000,1526000
12202,23,2003,"300,000 to 399,999",Colusa,10,,10,11,3445000,259000
12203,17,2004,"70,000 to 79,999",Colusa,263,227,259,291,19660000,504000
12204,8,2013,"18,000 to 20,999",Colusa,434,123,144,461,8452000,15000
12205,17,2007,"70,000 to 79,999",Colusa,297,238,286,346,22190000,479000
12206,5,2014,"9,000 to 11,999",Colusa,448,62,58,270,4702000,4000
12207,10,2009,"24,000 to 26,999",Colusa,506,209,216,888,12910000,55000
12208,8,2015,"18,000 to 20,999",Colusa,470,127,182,406,9170000,22000
12209,2,2011,"1 to 2,999",Colusa,265,32,,56,356000,0
12210,16,2015,"60,000 to 69,999",Colusa,486,349,380,793,31442000,418000
12211,9,2015,"21,000 to 23,999",Colusa,432,117,177,442,9697000,27000
12212,7,2011,"15,000 to 17,999",Colusa,438,111,119,560,7213000,8000
12213,14,2013,"40,000 to 49,999",Colusa,832,498,398,1410,37288000,274000
12214,22,2004,"200,000 to 299,999",Colusa,57,47,57,45,13812000,947000
12215,6,2008,"12,000 to 14,999",Colusa,464,110,117,429,6241000,5000
12216,6,2007,"12,000 to 14,999",Colusa,493,126,147,465,6655000,7000
12217,11,2009,"27,000 to 29,999",Colusa,456,189,229,818,12987000,66000
12218,23,2016,"300,000 to 399,999",Colusa,50,32,50,51,17096000,1272000
12219,20,2005,"100,000 to 149,999",Colusa,318,267,317,283,38141000,1710000
12220,26,2016,"1,000,000 and over",Colusa,23,19,23,16,77656000,9134000
12221,4,2009,"6,000 to 8,999",Colusa,466,70,80,338,3510000,4000
12222,22,2015,"200,000 to 299,999",Colusa,129,105,129,90,31152000,2042000
12223,5,2011,"9,000 to 11,999",Colusa,480,87,47,378,5047000,4000
12224,6,2003,"12,000 to 14,999",Colusa,448,136,145,394,6083000,9000
12225,8,2016,"18,000 to 20,999",Colusa,496,102,199,412,9671000,21000
12226,24,2006,"400,000 to 499,999",Colusa,,,,,4957000,399000
12227,17,2010,"70,000 to 79,999",Colusa,290,239,286,378,21705000,549000
12228,25,2012,"500,000 to 999,999",Colusa,39,33,39,32,26427000,2280000
12229,15,2005,"50,000 to 59,999",Colusa,446,331,380,531,24368000,351000
12230,9,2010,"21,000 to 23,999",Colusa,502,200,145,857,11333000,34000
12231,19,2008,"90,000 to 99,999",Colusa,181,141,178,207,17119000,499000
12232,14,2014,"40,000 to 49,999",Colusa,847,493,387,1451,37847000,276000
12233,7,2009,"15,000 to 17,999",Colusa,482,145,150,676,7942000,13000
12234,24,2016,"400,000 to 499,999",Colusa,34,28,34,22,14933000,1181000
12235,6,2014,"12,000 to 14,999",Colusa,466,76,89,373,6314000,4000
12236,9,2013,"21,000 to 23,999",Colusa,405,113,132,469,9082000,23000
12237,10,2012,"24,000 to 26,999",Fresno,15249,4460,5044,19799,388438000,1275000
12238,24,2004,"400,000 to 499,999",Fresno,451,384,449,450,200334000,15296000
12239,4,2012,"6,000 to 8,999",Fresno,17446,2018,2652,10847,131721000,120000
12240,18,2015,"80,000 to 89,999",Fresno,9758,6498,9539,9915,827627000,20920000
12241,13,2016,"35,000 to 39,999",Fresno,20279,6867,9312,22904,759144000,5303000
12242,14,2009,"40,000 to 49,999",Fresno,24011,10958,22300,25431,1073675000,15916000
12243,5,2011,"9,000 to 11,999",Fresno,21101,3031,1640,19038,220965000,132000
12244,24,2007,"400,000 to 499,999",Fresno,609,530,605,619,270323000,19631000
12245,16,2010,"60,000 to 69,999",Fresno,13917,8494,13615,14563,901969000,20921000
12246,16,2004,"60,000 to 69,999",Fresno,13173,9386,12685,14013,853304000,18957000
12247,9,2004,"21,000 to 23,999",Fresno,14964,4496,5702,16255,336251000,1433000
12248,23,2008,"300,000 to 399,999",Fresno,1189,1042,1174,1272,407438000,26723000
12249,19,2016,"90,000 to 99,999",Fresno,8733,6158,8611,8940,828116000,23303000
12250,13,2004,"35,000 to 39,999",Fresno,14247,6423,9131,14587,533249000,5692000
12251,13,2003,"35,000 to 39,999",Fresno,13826,6429,9166,14142,517258000,5874000
12252,24,2015,"400,000 to 499,999",Fresno,856,726,830,893,380412000,26828000
12253,17,2005,"70,000 to 79,999",Fresno,10266,7808,10008,11109,767729000,18819000
12254,19,2003,"90,000 to 99,999",Fresno,5351,4651,5318,5993,507342000,17358000
12255,6,2008,"12,000 to 14,999",Fresno,19200,3258,4394,17900,258799000,219000
12256,10,2003,"24,000 to 26,999",Fresno,13447,4557,5554,14206,342590000,1915000
12257,19,2010,"90,000 to 99,999",Fresno,6796,5433,6743,7520,644561000,21202000
12258,6,2007,"12,000 to 14,999",Fresno,19338,3176,5179,17236,260702000,297000
12259,4,2014,"6,000 to 8,999",Fresno,17524,1722,2861,9651,132279000,137000
12260,25,2016,"500,000 to 999,999",Fresno,1397,1185,1370,1330,935523000,73594000
12261,2,2014,"1 to 2,999",Fresno,9269,1131,346,2464,13171000,17000
12262,14,2012,"40,000 to 49,999",Fresno,24611,10884,14965,27512,1101051000,11213000
12263,2,2007,"1 to 2,999",Fresno,11060,1244,792,3301,15935000,14000
12264,4,2015,"6,000 to 8,999",Fresno,17729,1733,3007,9829,133953000,140000
12265,5,2010,"9,000 to 11,999",Fresno,20942,3296,2518,19411,219690000,158000
12266,21,2013,"150,000 to 199,999",Fresno,7162,6276,7065,7835,1223182000,60579000
12267,11,2005,"27,000 to 29,999",Fresno,12816,4506,5422,13996,364816000,2229000
12268,10,2014,"24,000 to 26,999",Fresno,15610,4142,5384,18592,397540000,1311000
12269,25,2007,"500,000 to 999,999",Fresno,946,801,938,892,633977000,49029000
12270,24,2014,"400,000 to 499,999",Fresno,812,704,795,808,361016000,25547000
12271,15,2008,"50,000 to 59,999",Fresno,18280,10024,14486,19017,1001053000,14233000
12272,17,2007,"70,000 to 79,999",Fresno,11549,8141,10966,12024,863605000,19368000
12273,19,2009,"90,000 to 99,999",Fresno,6989,5596,6953,7544,662331000,21702000
12274,17,2013,"70,000 to 79,999",Fresno,11464,7512,10923,12086,857156000,18505000
12275,13,2007,"35,000 to 39,999",Fresno,16002,6384,8792,16771,599176000,5430000
12276,15,2004,"50,000 to 59,999",Fresno,16912,10660,15339,17768,927498000,16729000
12277,21,2004,"150,000 to 199,999",Fresno,3944,3500,3933,4285,673861000,37434000
12278,1,2016,Zero and Deficit,Fresno,3307,1387,49,1575,-602026000,118000
12279,4,2004,"6,000 to 8,999",Fresno,17758,2127,2795,11327,133522000,132000
12280,15,2016,"50,000 to 59,999",Fresno,21886,10071,16213,22395,1197185000,16205000
12281,19,2005,"90,000 to 99,999",Fresno,6178,5252,6122,6776,585741000,18715000
12282,18,2006,"80,000 to 89,999",Fresno,8477,6668,8277,9025,719112000,18909000
12283,14,2015,"40,000 to 49,999",Fresno,27686,11232,16405,30319,1238312000,12437000
12284,11,2015,"27,000 to 29,999",Fresno,14890,4137,5656,17885,424162000,1735000
12285,19,2012,"90,000 to 99,999",Fresno,7281,5668,7157,7879,690401000,19498000
12286,20,2016,"100,000 to 149,999",Fresno,25251,20349,25092,27170,3055853000,111140000
12287,12,2010,"30,000 to 34,999",Fresno,19182,6905,12998,23479,621750000,4775000
12288,21,2009,"150,000 to 199,999",Fresno,5700,5108,5653,6278,971839000,51097000
12289,16,2008,"60,000 to 69,999",Fresno,14385,8885,12844,14697,932403000,16796000
12290,12,2009,"30,000 to 34,999",Fresno,19033,6880,13198,22358,616445000,4930000
12291,26,2003,"1,000,000 and over",Fresno,267,222,264,222,624271000,52102000
12292,16,2014,"60,000 to 69,999",Fresno,15051,8443,13313,15695,975257000,17215000
12293,18,2007,"80,000 to 89,999",Fresno,9042,6927,8828,9524,766492000,19564000
12294,5,2012,"9,000 to 11,999",Fresno,20768,2822,1865,17557,217551000,143000
12295,8,2005,"18,000 to 20,999",Fresno,16961,4322,6146,16848,330660000,962000
12296,16,2016,"60,000 to 69,999",Fresno,16626,8986,14305,17071,1077678000,18473000
12297,26,2009,"1,000,000 and over",Fresno,365,295,364,309,806066000,68262000
12298,21,2008,"150,000 to 199,999",Fresno,5933,5320,5899,6354,1010892000,49012000
12299,9,2003,"21,000 to 23,999",Fresno,14649,4534,5699,15560,329293000,1473000
12300,23,2005,"300,000 to 399,999",Fresno,1104,928,1099,1152,378563000,27312000
12301,21,2005,"150,000 to 199,999",Fresno,4548,3966,4533,4761,777197000,41973000
12302,25,2010,"500,000 to 999,999",Fresno,775,665,759,879,519247000,38281000
12303,24,2009,"400,000 to 499,999",Fresno,507,447,496,539,225781000,16353000
12304,20,2012,"100,000 to 149,999",Fresno,19682,16604,19523,22059,2367990000,87549000
12305,9,2016,"21,000 to 23,999",Fresno,19479,4027,7506,19018,437980000,1092000
12306,24,2005,"400,000 to 499,999",Fresno,565,488,561,522,251869000,18995000
12307,12,2014,"30,000 to 34,999",Fresno,21572,7178,8520,26713,699188000,3686000
12308,26,2013,"1,000,000 and over",Fresno,529,397,524,433,1185901000,107453000
12309,11,2003,"27,000 to 29,999",Fresno,11571,4390,5543,12053,329513000,2344000
12310,25,2014,"500,000 to 999,999",Fresno,1249,1064,1212,1212,834857000,63291000
12311,23,2014,"300,000 to 399,999",Fresno,1546,1305,1506,1511,530609000,34594000
12312,23,2016,"300,000 to 399,999",Fresno,1949,1649,1930,1995,668572000,44908000
12313,18,2011,"80,000 to 89,999",Fresno,8693,6471,8440,9357,737501000,18290000
12314,6,2011,"12,000 to 14,999",Fresno,21192,3620,3728,23269,285751000,207000
12315,10,2005,"24,000 to 26,999",Fresno,14228,4611,5616,15682,362254000,1795000
12316,14,2007,"40,000 to 49,999",Fresno,24770,11538,16763,25290,1108232000,13046000
12317,9,2009,"21,000 to 23,999",Fresno,16117,4684,6523,19257,362186000,1319000
12318,12,2008,"30,000 to 34,999",Fresno,19480,6856,8424,21739,631058000,3903000
12319,3,2016,"3,000 to 5,999",Fresno,14114,1271,2189,5365,64396000,40000
12320,26,2006,"1,000,000 and over",Fresno,557,450,555,430,1679817000,152943000
12321,11,2011,"27,000 to 29,999",Fresno,13623,4522,4732,18339,387948000,1581000
12322,7,2010,"15,000 to 17,999",Fresno,19541,4272,6396,22949,322244000,583000
12323,16,2007,"60,000 to 69,999",Fresno,14352,9139,12912,14698,930102000,17683000
12324,3,2006,"3,000 to 5,999",Fresno,14121,1285,3425,6276,64431000,68000
12325,26,2004,"1,000,000 and over",Fresno,391,331,391,296,1027040000,86979000
12326,2,2009,"1 to 2,999",Fresno,12132,1599,543,4663,16460000,11000
12327,1,2010,Zero and Deficit,Fresno,4707,1835,117,1873,-483971000,100000
12328,7,2012,"15,000 to 17,999",Fresno,20105,3888,5414,23027,331322000,368000
12329,8,2010,"18,000 to 20,999",Fresno,18126,4587,6350,21981,352921000,857000
12330,22,2015,"200,000 to 299,999",Fresno,5247,4567,5168,5544,1249601000,73271000
12331,23,2013,"300,000 to 399,999",Fresno,1388,1204,1353,1479,475473000,30762000
12332,16,2012,"60,000 to 69,999",Fresno,14465,8522,12842,15354,936847000,16608000
12333,5,2015,"9,000 to 11,999",Fresno,21610,2342,2316,15444,226686000,154000
12334,19,2004,"90,000 to 99,999",Fresno,5585,4798,5553,6138,529297000,17764000
12335,3,2004,"3,000 to 5,999",Fresno,14651,1441,3422,7252,66952000,66000
12336,4,2010,"6,000 to 8,999",Fresno,18878,2373,2457,13535,142418000,138000
12337,13,2008,"35,000 to 39,999",Fresno,15793,6261,8313,16801,590957000,4929000
12338,1,2012,Zero and Deficit,Fresno,4021,1514,77,1299,-1234979000,413000
12339,8,2006,"18,000 to 20,999",Fresno,17223,3983,6273,16960,335458000,885000
12340,1,2005,Zero and Deficit,Fresno,2961,1113,59,1140,-180794000,49000
12341,5,2006,"9,000 to 11,999",Fresno,18678,2587,2924,14432,196159000,158000
12342,12,2015,"30,000 to 34,999",Fresno,22569,6919,8974,27224,731851000,3846000
12343,5,2005,"9,000 to 11,999",Fresno,18823,2713,3445,14699,197676000,166000
12344,20,2007,"100,000 to 149,999",Fresno,18677,16118,18553,20314,2243550000,84154000
12345,22,2006,"200,000 to 299,999",Fresno,3270,2800,3254,3293,783712000,48027000
12346,6,2014,"12,000 to 14,999",Fresno,21896,3126,3672,21427,295515000,188000
12347,4,2003,"6,000 to 8,999",Fresno,18135,2282,2650,11264,136505000,130000
12348,3,2013,"3,000 to 5,999",Fresno,13538,1339,2294,5683,62019000,57000
12349,7,2015,"15,000 to 17,999",Fresno,20798,3292,6209,20134,342738000,412000
12350,4,2005,"6,000 to 8,999",Fresno,17361,1968,2763,10713,130845000,134000
12351,11,2013,"27,000 to 29,999",Fresno,14416,4491,5060,19085,410596000,1629000
12352,24,2012,"400,000 to 499,999",Fresno,667,585,643,794,295186000,20215000
12353,9,2007,"21,000 to 23,999",Fresno,16589,4473,6022,17425,372845000,1279000
12354,7,2004,"15,000 to 17,999",Fresno,17654,4057,6603,16409,290975000,612000
12355,1,2009,Zero and Deficit,Fresno,4458,1878,106,1903,-510135000,74000
12356,1,2004,Zero and Deficit,Fresno,2930,1141,52,1048,-164356000,26000
12357,5,2016,"9,000 to 11,999",Fresno,21265,2300,2438,13942,223200000,181000
12358,12,2005,"30,000 to 34,999",Fresno,17697,6985,8978,19151,573355000,4545000
12359,18,2004,"80,000 to 89,999",Fresno,7628,6314,7568,8462,646355000,19269000
12360,19,2015,"90,000 to 99,999",Fresno,7944,5688,7844,8090,753489000,21669000
12361,24,2016,"400,000 to 499,999",Fresno,985,858,972,1013,437316000,31843000
12362,15,2012,"50,000 to 59,999",Fresno,18165,9392,13965,19602,994325000,13812000
12363,23,2012,"300,000 to 399,999",Fresno,1392,1206,1351,1495,477353000,30726000
12364,8,2007,"18,000 to 20,999",Fresno,17819,4189,6441,18017,347559000,830000
12365,24,2006,"400,000 to 499,999",Fresno,602,523,599,682,267523000,19798000
12366,23,2006,"300,000 to 399,999",Fresno,1146,985,1138,1153,393017000,27545000
12367,20,2011,"100,000 to 149,999",Fresno,18925,16070,18784,20959,2278730000,84342000
12368,25,2015,"500,000 to 999,999",Fresno,1324,1156,1298,1279,883659000,68668000
12369,11,2010,"27,000 to 29,999",Fresno,13294,4508,7320,17169,378558000,2213000
12370,6,2004,"12,000 to 14,999",Fresno,18132,3413,5790,15535,244626000,376000
12371,2,2003,"1 to 2,999",Fresno,10032,1140,593,3172,15579000,10000
12372,21,2010,"150,000 to 199,999",Fresno,5807,5143,5760,6330,989653000,52360000
12373,3,2015,"3,000 to 5,999",Fresno,13744,1275,2210,5651,62868000,45000
12374,15,2005,"50,000 to 59,999",Fresno,17178,10482,14952,18199,940790000,15928000
12375,18,2003,"80,000 to 89,999",Fresno,7109,5994,7064,7916,602621000,18347000
12376,15,2003,"50,000 to 59,999",Fresno,16519,10599,15373,17167,905573000,16678000
12377,3,2007,"3,000 to 5,999",Fresno,15047,1390,3370,6618,68396000,71000
12378,23,2011,"300,000 to 399,999",Fresno,1184,1029,1164,1303,407148000,26372000
12379,9,2011,"21,000 to 23,999",Fresno,16716,4606,5104,21609,375716000,906000
12380,17,2012,"70,000 to 79,999",Fresno,11255,7368,10727,11812,841869000,18449000
12381,25,2011,"500,000 to 999,999",Fresno,894,783,871,954,604543000,44236000
12382,13,2005,"35,000 to 39,999",Fresno,14691,6350,8982,15291,549753000,5574000
12383,15,2006,"50,000 to 59,999",Fresno,17853,10426,14883,18555,978078000,15504000
12384,12,2013,"30,000 to 34,999",Fresno,20902,7095,8260,26120,677501000,3643000
12385,12,2011,"30,000 to 34,999",Fresno,19689,6993,7823,25065,637676000,3511000
12386,23,2009,"300,000 to 399,999",Fresno,1045,923,1032,1155,359314000,24327000
12387,24,2011,"400,000 to 499,999",Fresno,576,497,557,618,255169000,17581000
12388,18,2012,"80,000 to 89,999",Fresno,8854,6483,8623,9491,751019000,18788000
12389,3,2009,"3,000 to 5,999",Fresno,15017,1821,2396,8459,68626000,53000
12390,1,2011,Zero and Deficit,Fresno,4474,1712,89,1629,-468117000,35000
12391,17,2006,"70,000 to 79,999",Fresno,10865,8015,10428,11314,812365000,18746000
12392,14,2010,"40,000 to 49,999",Fresno,23779,10875,22020,25790,1064208000,15373000
12393,9,2014,"21,000 to 23,999",Fresno,17283,4240,5817,20135,388585000,915000
12394,19,2008,"90,000 to 99,999",Fresno,7220,5743,7125,7734,684845000,18826000
12395,2,2004,"1 to 2,999",Fresno,9843,1065,562,3232,15485000,9000
12396,20,2003,"100,000 to 149,999",Fresno,12288,11038,12242,13800,1464525000,62665000
12397,22,2007,"200,000 to 299,999",Fresno,3504,3049,3489,3475,836541000,50298000
12398,26,2015,"1,000,000 and over",Fresno,761,585,758,617,1907552000,196507000
12399,5,2007,"9,000 to 11,999",Fresno,19326,2567,2554,14619,203250000,163000
12400,20,2010,"100,000 to 149,999",Fresno,18277,15709,18191,20093,2200437000,90285000
12401,19,2014,"90,000 to 99,999",Fresno,7828,5745,7711,8356,742478000,21313000
12402,25,2009,"500,000 to 999,999",Fresno,753,655,742,795,509548000,38221000
12403,17,2011,"70,000 to 79,999",Fresno,11125,7534,10532,11714,832655000,18048000
